counter,steering_horizontal,steering_vertical,short_fname,horizontal_override
2256.0,right,up,img_2256_kweym3.jpg,right
2257.0,right,up,img_2257_kweym3.jpg,right
2258.0,right,up,img_2258_kweym3.jpg,right
2259.0,right,up,img_2259_kweym3.jpg,right
2260.0,right,up,img_2260_kweym3.jpg,right
2261.0,right,up,img_2261_kweym3.jpg,right
2262.0,right,up,img_2262_kweym3.jpg,right
2263.0,right,up,img_2263_kweym3.jpg,right
2264.0,right,up,img_2264_kweym3.jpg,right
2265.0,right,up,img_2265_kweym3.jpg,right
2266.0,right,nothing,img_2266_kweym3.jpg,right
2267.0,right,nothing,img_2267_kweym3.jpg,right
2268.0,right,up,img_2268_kweym3.jpg,right
2269.0,nothing,up,img_2269_kweym3.jpg,nothing
2270.0,nothing,up,img_2270_kweym3.jpg,nothing
2271.0,nothing,up,img_2271_kweym3.jpg,nothing
2272.0,nothing,up,img_2272_kweym3.jpg,nothing
2273.0,nothing,up,img_2273_kweym3.jpg,nothing
2274.0,nothing,up,img_2274_kweym3.jpg,nothing
2275.0,nothing,up,img_2275_kweym3.jpg,nothing
2276.0,nothing,up,img_2276_kweym3.jpg,nothing
2277.0,right,up,img_2277_kweym3.jpg,right
2278.0,right,up,img_2278_kweym3.jpg,right
2282.0,nothing,up,img_2282_kweym3.jpg,nothing
2283.0,nothing,up,img_2283_kweym3.jpg,nothing
2284.0,nothing,up,img_2284_kweym3.jpg,nothing
2285.0,nothing,up,img_2285_kweym3.jpg,nothing
2286.0,nothing,up,img_2286_kweym3.jpg,nothing
2287.0,nothing,up,img_2287_kweym3.jpg,nothing
2288.0,nothing,up,img_2288_kweym3.jpg,nothing
2289.0,nothing,up,img_2289_kweym3.jpg,nothing
2290.0,right,up,img_2290_kweym3.jpg,right
2291.0,right,up,img_2291_kweym3.jpg,right
2292.0,right,up,img_2292_kweym3.jpg,right
2293.0,nothing,up,img_2293_kweym3.jpg,nothing
2294.0,nothing,up,img_2294_kweym3.jpg,nothing
2295.0,nothing,up,img_2295_kweym3.jpg,nothing
2296.0,nothing,up,img_2296_kweym3.jpg,nothing
2297.0,nothing,up,img_2297_kweym3.jpg,nothing
2298.0,nothing,up,img_2298_kweym3.jpg,nothing
2299.0,right,up,img_2299_kweym3.jpg,right
2300.0,right,up,img_2300_kweym3.jpg,right
2301.0,right,up,img_2301_kweym3.jpg,right
2302.0,right,up,img_2302_kweym3.jpg,right
2303.0,right,up,img_2303_kweym3.jpg,right
2304.0,right,up,img_2304_kweym3.jpg,right
2305.0,right,up,img_2305_kweym3.jpg,right
2306.0,right,up,img_2306_kweym3.jpg,right
2307.0,right,up,img_2307_kweym3.jpg,right
2308.0,right,up,img_2308_kweym3.jpg,right
2309.0,right,up,img_2309_kweym3.jpg,right
2310.0,nothing,up,img_2310_kweym3.jpg,nothing
2311.0,nothing,up,img_2311_kweym3.jpg,nothing
2312.0,nothing,up,img_2312_kweym3.jpg,nothing
2313.0,right,up,img_2313_kweym3.jpg,right
2314.0,right,up,img_2314_kweym3.jpg,right
2315.0,right,up,img_2315_kweym3.jpg,right
2316.0,right,up,img_2316_kweym3.jpg,right
2317.0,right,up,img_2317_kweym3.jpg,right
2318.0,right,up,img_2318_kweym3.jpg,right
2319.0,right,up,img_2319_kweym3.jpg,right
2320.0,right,up,img_2320_kweym3.jpg,right
2321.0,right,up,img_2321_kweym3.jpg,right
2322.0,right,up,img_2322_kweym3.jpg,right
2323.0,nothing,up,img_2323_kweym3.jpg,nothing
2324.0,nothing,up,img_2324_kweym3.jpg,nothing
2325.0,nothing,up,img_2325_kweym3.jpg,nothing
2326.0,right,up,img_2326_kweym3.jpg,right
2327.0,right,up,img_2327_kweym3.jpg,right
2328.0,right,up,img_2328_kweym3.jpg,right
2329.0,right,up,img_2329_kweym3.jpg,right
2330.0,right,up,img_2330_kweym3.jpg,right
2331.0,right,up,img_2331_kweym3.jpg,right
2332.0,right,up,img_2332_kweym3.jpg,right
2333.0,nothing,up,img_2333_kweym3.jpg,nothing
2334.0,left,up,img_2334_kweym3.jpg,left
2335.0,left,up,img_2335_kweym3.jpg,left
2336.0,left,up,img_2336_kweym3.jpg,left
2337.0,left,up,img_2337_kweym3.jpg,left
2338.0,left,up,img_2338_kweym3.jpg,left
2358.0,right,up,img_2358_kweym3.jpg,right
2359.0,right,up,img_2359_kweym3.jpg,right
2360.0,right,up,img_2360_kweym3.jpg,right
2361.0,right,up,img_2361_kweym3.jpg,right
2362.0,right,up,img_2362_kweym3.jpg,right
2363.0,right,up,img_2363_kweym3.jpg,right
2364.0,right,up,img_2364_kweym3.jpg,right
2365.0,right,up,img_2365_kweym3.jpg,right
2366.0,right,up,img_2366_kweym3.jpg,right
2367.0,right,up,img_2367_kweym3.jpg,right
2368.0,nothing,up,img_2368_kweym3.jpg,nothing
2369.0,nothing,up,img_2369_kweym3.jpg,nothing
2370.0,nothing,up,img_2370_kweym3.jpg,nothing
2371.0,nothing,up,img_2371_kweym3.jpg,nothing
2372.0,nothing,up,img_2372_kweym3.jpg,nothing
2373.0,nothing,up,img_2373_kweym3.jpg,nothing
2374.0,nothing,up,img_2374_kweym3.jpg,nothing
2375.0,right,up,img_2375_kweym3.jpg,right
2376.0,right,up,img_2376_kweym3.jpg,right
2377.0,right,up,img_2377_kweym3.jpg,right
2378.0,right,up,img_2378_kweym3.jpg,right
2379.0,right,up,img_2379_kweym3.jpg,right
2380.0,right,up,img_2380_kweym3.jpg,right
2381.0,right,up,img_2381_kweym3.jpg,right
2382.0,right,up,img_2382_kweym3.jpg,right
2383.0,right,up,img_2383_kweym3.jpg,right
2384.0,right,up,img_2384_kweym3.jpg,right
2385.0,right,up,img_2385_kweym3.jpg,right
2386.0,right,up,img_2386_kweym3.jpg,right
2387.0,right,up,img_2387_kweym3.jpg,right
2388.0,right,up,img_2388_kweym3.jpg,right
2389.0,right,up,img_2389_kweym3.jpg,right
2390.0,right,up,img_2390_kweym3.jpg,right
2391.0,nothing,up,img_2391_kweym3.jpg,nothing
2392.0,nothing,up,img_2392_kweym3.jpg,nothing
2393.0,nothing,up,img_2393_kweym3.jpg,nothing
2394.0,nothing,up,img_2394_kweym3.jpg,nothing
2395.0,right,up,img_2395_kweym3.jpg,right
2396.0,right,up,img_2396_kweym3.jpg,right
2397.0,right,up,img_2397_kweym3.jpg,right
2398.0,right,up,img_2398_kweym3.jpg,right
2399.0,right,up,img_2399_kweym3.jpg,right
2400.0,nothing,up,img_2400_kweym3.jpg,nothing
2401.0,nothing,up,img_2401_kweym3.jpg,nothing
2402.0,nothing,up,img_2402_kweym3.jpg,nothing
2403.0,nothing,up,img_2403_kweym3.jpg,nothing
2404.0,nothing,up,img_2404_kweym3.jpg,nothing
2405.0,nothing,up,img_2405_kweym3.jpg,nothing
2406.0,right,up,img_2406_kweym3.jpg,right
2407.0,right,up,img_2407_kweym3.jpg,right
2408.0,right,up,img_2408_kweym3.jpg,right
2409.0,right,up,img_2409_kweym3.jpg,right
2410.0,right,up,img_2410_kweym3.jpg,right
2411.0,right,up,img_2411_kweym3.jpg,right
2412.0,right,up,img_2412_kweym3.jpg,right
2413.0,nothing,up,img_2413_kweym3.jpg,nothing
2414.0,nothing,up,img_2414_kweym3.jpg,nothing
2415.0,nothing,up,img_2415_kweym3.jpg,nothing
2416.0,nothing,up,img_2416_kweym3.jpg,nothing
2417.0,nothing,up,img_2417_kweym3.jpg,nothing
2418.0,nothing,up,img_2418_kweym3.jpg,nothing
2420.0,nothing,nothing,img_2420_kweym3.jpg,nothing
2421.0,nothing,up,img_2421_kweym3.jpg,nothing
2422.0,nothing,up,img_2422_kweym3.jpg,nothing
2423.0,nothing,up,img_2423_kweym3.jpg,nothing
2424.0,nothing,up,img_2424_kweym3.jpg,nothing
2425.0,nothing,up,img_2425_kweym3.jpg,nothing
2426.0,nothing,up,img_2426_kweym3.jpg,nothing
2427.0,nothing,up,img_2427_kweym3.jpg,nothing
2428.0,nothing,up,img_2428_kweym3.jpg,nothing
2429.0,nothing,up,img_2429_kweym3.jpg,nothing
2430.0,nothing,up,img_2430_kweym3.jpg,nothing
2431.0,nothing,up,img_2431_kweym3.jpg,nothing
2432.0,nothing,up,img_2432_kweym3.jpg,nothing
2433.0,nothing,up,img_2433_kweym3.jpg,nothing
2434.0,nothing,up,img_2434_kweym3.jpg,nothing
2435.0,nothing,up,img_2435_kweym3.jpg,nothing
2436.0,nothing,up,img_2436_kweym3.jpg,nothing
2437.0,nothing,up,img_2437_kweym3.jpg,nothing
2438.0,nothing,up,img_2438_kweym3.jpg,nothing
2439.0,nothing,up,img_2439_kweym3.jpg,nothing
2440.0,nothing,up,img_2440_kweym3.jpg,nothing
2441.0,nothing,up,img_2441_kweym3.jpg,nothing
2442.0,nothing,up,img_2442_kweym3.jpg,nothing
2443.0,nothing,up,img_2443_kweym3.jpg,nothing
2444.0,nothing,up,img_2444_kweym3.jpg,nothing
2445.0,nothing,up,img_2445_kweym3.jpg,nothing
2446.0,nothing,up,img_2446_kweym3.jpg,nothing
2447.0,nothing,up,img_2447_kweym3.jpg,nothing
2448.0,nothing,up,img_2448_kweym3.jpg,nothing
2449.0,nothing,up,img_2449_kweym3.jpg,nothing
2450.0,nothing,up,img_2450_kweym3.jpg,nothing
2451.0,nothing,up,img_2451_kweym3.jpg,nothing
2452.0,nothing,up,img_2452_kweym3.jpg,nothing
2453.0,right,up,img_2453_kweym3.jpg,right
2454.0,right,up,img_2454_kweym3.jpg,right
2455.0,right,up,img_2455_kweym3.jpg,right
2456.0,right,up,img_2456_kweym3.jpg,right
2457.0,right,up,img_2457_kweym3.jpg,right
2458.0,right,up,img_2458_kweym3.jpg,right
2459.0,right,up,img_2459_kweym3.jpg,right
2460.0,right,up,img_2460_kweym3.jpg,right
2461.0,right,up,img_2461_kweym3.jpg,right
2462.0,right,up,img_2462_kweym3.jpg,right
2463.0,right,up,img_2463_kweym3.jpg,right
2464.0,right,up,img_2464_kweym3.jpg,right
2465.0,right,up,img_2465_kweym3.jpg,right
2466.0,right,up,img_2466_kweym3.jpg,right
2467.0,right,up,img_2467_kweym3.jpg,right
2468.0,right,up,img_2468_kweym3.jpg,right
2469.0,right,up,img_2469_kweym3.jpg,right
2470.0,right,up,img_2470_kweym3.jpg,right
2471.0,right,up,img_2471_kweym3.jpg,right
2472.0,right,up,img_2472_kweym3.jpg,right
2473.0,right,up,img_2473_kweym3.jpg,right
2474.0,right,up,img_2474_kweym3.jpg,right
2475.0,right,up,img_2475_kweym3.jpg,right
2476.0,right,up,img_2476_kweym3.jpg,right
2477.0,right,up,img_2477_kweym3.jpg,right
2478.0,right,up,img_2478_kweym3.jpg,right
2479.0,right,up,img_2479_kweym3.jpg,right
2480.0,right,up,img_2480_kweym3.jpg,right
2481.0,right,up,img_2481_kweym3.jpg,right
2482.0,right,up,img_2482_kweym3.jpg,right
2483.0,right,up,img_2483_kweym3.jpg,right
2484.0,right,up,img_2484_kweym3.jpg,right
2485.0,right,up,img_2485_kweym3.jpg,right
2486.0,right,up,img_2486_kweym3.jpg,right
2487.0,right,up,img_2487_kweym3.jpg,right
2488.0,right,up,img_2488_kweym3.jpg,right
2489.0,right,up,img_2489_kweym3.jpg,right
2490.0,right,up,img_2490_kweym3.jpg,right
2491.0,right,up,img_2491_kweym3.jpg,right
2492.0,right,up,img_2492_kweym3.jpg,right
2493.0,right,up,img_2493_kweym3.jpg,right
2494.0,right,up,img_2494_kweym3.jpg,right
2495.0,right,up,img_2495_kweym3.jpg,right
2496.0,right,up,img_2496_kweym3.jpg,right
2497.0,right,up,img_2497_kweym3.jpg,right
2498.0,right,up,img_2498_kweym3.jpg,right
2499.0,right,up,img_2499_kweym3.jpg,right
2500.0,right,up,img_2500_kweym3.jpg,right
2501.0,right,up,img_2501_kweym3.jpg,right
2502.0,right,up,img_2502_kweym3.jpg,right
2503.0,right,up,img_2503_kweym3.jpg,right
2504.0,right,up,img_2504_kweym3.jpg,right
2505.0,right,up,img_2505_kweym3.jpg,right
2506.0,right,up,img_2506_kweym3.jpg,right
2511.0,nothing,up,img_2511_kweym3.jpg,nothing
2512.0,nothing,up,img_2512_kweym3.jpg,nothing
2513.0,right,up,img_2513_kweym3.jpg,right
2514.0,right,up,img_2514_kweym3.jpg,right
2515.0,right,up,img_2515_kweym3.jpg,right
2516.0,right,up,img_2516_kweym3.jpg,right
2517.0,right,up,img_2517_kweym3.jpg,right
2518.0,right,up,img_2518_kweym3.jpg,right
2519.0,right,up,img_2519_kweym3.jpg,right
2520.0,right,up,img_2520_kweym3.jpg,right
2521.0,right,up,img_2521_kweym3.jpg,right
2522.0,right,up,img_2522_kweym3.jpg,right
2523.0,right,up,img_2523_kweym3.jpg,right
2524.0,right,up,img_2524_kweym3.jpg,right
2525.0,right,up,img_2525_kweym3.jpg,right
2526.0,right,up,img_2526_kweym3.jpg,right
2527.0,right,up,img_2527_kweym3.jpg,right
2528.0,right,up,img_2528_kweym3.jpg,right
2529.0,right,up,img_2529_kweym3.jpg,right
2530.0,right,up,img_2530_kweym3.jpg,right
2531.0,right,up,img_2531_kweym3.jpg,right
2532.0,right,up,img_2532_kweym3.jpg,right
2533.0,right,up,img_2533_kweym3.jpg,right
2534.0,right,up,img_2534_kweym3.jpg,right
2535.0,right,up,img_2535_kweym3.jpg,right
2536.0,right,up,img_2536_kweym3.jpg,right
2537.0,right,up,img_2537_kweym3.jpg,right
2538.0,right,up,img_2538_kweym3.jpg,right
2539.0,right,up,img_2539_kweym3.jpg,right
2540.0,right,up,img_2540_kweym3.jpg,right
2541.0,right,up,img_2541_kweym3.jpg,right
2542.0,right,up,img_2542_kweym3.jpg,right
2543.0,right,up,img_2543_kweym3.jpg,right
2544.0,right,up,img_2544_kweym3.jpg,right
2545.0,right,up,img_2545_kweym3.jpg,right
2546.0,right,up,img_2546_kweym3.jpg,right
2547.0,right,up,img_2547_kweym3.jpg,right
2548.0,right,up,img_2548_kweym3.jpg,right
2549.0,right,up,img_2549_kweym3.jpg,right
2550.0,right,up,img_2550_kweym3.jpg,right
2551.0,right,up,img_2551_kweym3.jpg,right
2552.0,right,up,img_2552_kweym3.jpg,right
2553.0,right,up,img_2553_kweym3.jpg,right
2554.0,right,up,img_2554_kweym3.jpg,right
2555.0,right,up,img_2555_kweym3.jpg,right
2556.0,right,up,img_2556_kweym3.jpg,right
2557.0,right,up,img_2557_kweym3.jpg,right
2558.0,right,up,img_2558_kweym3.jpg,right
2559.0,right,up,img_2559_kweym3.jpg,right
2560.0,right,up,img_2560_kweym3.jpg,right
2561.0,right,up,img_2561_kweym3.jpg,right
2562.0,right,up,img_2562_kweym3.jpg,right
2563.0,right,up,img_2563_kweym3.jpg,right
2564.0,right,up,img_2564_kweym3.jpg,right
2565.0,right,up,img_2565_kweym3.jpg,right
2566.0,right,up,img_2566_kweym3.jpg,right
2567.0,right,up,img_2567_kweym3.jpg,right
2568.0,right,up,img_2568_kweym3.jpg,right
2569.0,right,up,img_2569_kweym3.jpg,right
2570.0,right,up,img_2570_kweym3.jpg,right
2571.0,right,up,img_2571_kweym3.jpg,right
2572.0,right,up,img_2572_kweym3.jpg,right
2573.0,right,up,img_2573_kweym3.jpg,right
2574.0,right,up,img_2574_kweym3.jpg,right
2575.0,right,up,img_2575_kweym3.jpg,right
2576.0,right,up,img_2576_kweym3.jpg,right
2577.0,right,up,img_2577_kweym3.jpg,right
2578.0,right,up,img_2578_kweym3.jpg,right
2579.0,right,up,img_2579_kweym3.jpg,right
2580.0,right,up,img_2580_kweym3.jpg,right
2581.0,right,up,img_2581_kweym3.jpg,right
2582.0,right,up,img_2582_kweym3.jpg,right
2583.0,right,up,img_2583_kweym3.jpg,right
2584.0,right,up,img_2584_kweym3.jpg,right
2585.0,right,up,img_2585_kweym3.jpg,right
2586.0,right,up,img_2586_kweym3.jpg,right
2589.0,nothing,up,img_2589_kweym3.jpg,nothing
2590.0,nothing,up,img_2590_kweym3.jpg,nothing
2591.0,nothing,up,img_2591_kweym3.jpg,nothing
2592.0,nothing,up,img_2592_kweym3.jpg,nothing
2593.0,nothing,up,img_2593_kweym3.jpg,nothing
2594.0,nothing,up,img_2594_kweym3.jpg,nothing
2595.0,nothing,up,img_2595_kweym3.jpg,nothing
2596.0,nothing,up,img_2596_kweym3.jpg,nothing
2597.0,nothing,up,img_2597_kweym3.jpg,nothing
2598.0,nothing,up,img_2598_kweym3.jpg,nothing
2599.0,nothing,up,img_2599_kweym3.jpg,nothing
2600.0,nothing,up,img_2600_kweym3.jpg,nothing
2601.0,nothing,up,img_2601_kweym3.jpg,nothing
2602.0,nothing,up,img_2602_kweym3.jpg,nothing
2603.0,nothing,up,img_2603_kweym3.jpg,nothing
2604.0,right,up,img_2604_kweym3.jpg,right
2605.0,right,up,img_2605_kweym3.jpg,right
2606.0,right,up,img_2606_kweym3.jpg,right
2607.0,right,up,img_2607_kweym3.jpg,right
2608.0,right,up,img_2608_kweym3.jpg,right
2609.0,right,up,img_2609_kweym3.jpg,right
2610.0,right,up,img_2610_kweym3.jpg,right
2611.0,nothing,up,img_2611_kweym3.jpg,nothing
2612.0,nothing,up,img_2612_kweym3.jpg,nothing
2613.0,nothing,up,img_2613_kweym3.jpg,nothing
2614.0,nothing,up,img_2614_kweym3.jpg,nothing
2615.0,nothing,up,img_2615_kweym3.jpg,nothing
2616.0,nothing,up,img_2616_kweym3.jpg,nothing
2617.0,nothing,up,img_2617_kweym3.jpg,nothing
2618.0,nothing,up,img_2618_kweym3.jpg,nothing
2619.0,nothing,up,img_2619_kweym3.jpg,nothing
2620.0,nothing,up,img_2620_kweym3.jpg,nothing
2621.0,right,up,img_2621_kweym3.jpg,right
2622.0,right,up,img_2622_kweym3.jpg,right
2623.0,right,up,img_2623_kweym3.jpg,right
2624.0,right,up,img_2624_kweym3.jpg,right
2625.0,right,up,img_2625_kweym3.jpg,right
2626.0,right,up,img_2626_kweym3.jpg,right
2627.0,right,up,img_2627_kweym3.jpg,right
2628.0,right,nothing,img_2628_kweym3.jpg,right
2629.0,right,nothing,img_2629_kweym3.jpg,right
2630.0,right,up,img_2630_kweym3.jpg,right
2631.0,right,up,img_2631_kweym3.jpg,right
2632.0,right,up,img_2632_kweym3.jpg,right
2633.0,right,up,img_2633_kweym3.jpg,right
2634.0,right,up,img_2634_kweym3.jpg,right
2635.0,right,up,img_2635_kweym3.jpg,right
2636.0,right,up,img_2636_kweym3.jpg,right
2637.0,right,up,img_2637_kweym3.jpg,right
2638.0,right,up,img_2638_kweym3.jpg,right
2639.0,right,up,img_2639_kweym3.jpg,right
2640.0,right,up,img_2640_kweym3.jpg,right
2641.0,right,up,img_2641_kweym3.jpg,right
2642.0,right,up,img_2642_kweym3.jpg,right
2643.0,right,up,img_2643_kweym3.jpg,right
2644.0,right,up,img_2644_kweym3.jpg,right
2645.0,right,up,img_2645_kweym3.jpg,right
2646.0,right,up,img_2646_kweym3.jpg,right
2647.0,right,up,img_2647_kweym3.jpg,right
2648.0,right,up,img_2648_kweym3.jpg,right
2649.0,right,up,img_2649_kweym3.jpg,right
2650.0,right,up,img_2650_kweym3.jpg,right
2651.0,right,up,img_2651_kweym3.jpg,right
2652.0,right,up,img_2652_kweym3.jpg,right
2653.0,right,up,img_2653_kweym3.jpg,right
2654.0,right,up,img_2654_kweym3.jpg,right
2655.0,right,up,img_2655_kweym3.jpg,right
2656.0,right,up,img_2656_kweym3.jpg,right
2657.0,right,up,img_2657_kweym3.jpg,right
2658.0,right,up,img_2658_kweym3.jpg,right
2659.0,right,up,img_2659_kweym3.jpg,right
2660.0,right,up,img_2660_kweym3.jpg,right
2661.0,right,up,img_2661_kweym3.jpg,right
2662.0,right,up,img_2662_kweym3.jpg,right
2663.0,right,up,img_2663_kweym3.jpg,right
2664.0,right,up,img_2664_kweym3.jpg,right
2668.0,right,up,img_2668_kweym3.jpg,right
2669.0,right,up,img_2669_kweym3.jpg,right
2670.0,right,up,img_2670_kweym3.jpg,right
2671.0,right,up,img_2671_kweym3.jpg,right
2672.0,right,up,img_2672_kweym3.jpg,right
2673.0,right,up,img_2673_kweym3.jpg,right
2674.0,right,up,img_2674_kweym3.jpg,right
2675.0,right,up,img_2675_kweym3.jpg,right
2676.0,right,up,img_2676_kweym3.jpg,right
2677.0,right,up,img_2677_kweym3.jpg,right
2678.0,right,up,img_2678_kweym3.jpg,right
2679.0,right,up,img_2679_kweym3.jpg,right
2680.0,right,up,img_2680_kweym3.jpg,right
2681.0,right,up,img_2681_kweym3.jpg,right
2682.0,right,up,img_2682_kweym3.jpg,right
2683.0,right,up,img_2683_kweym3.jpg,right
2684.0,right,up,img_2684_kweym3.jpg,right
2685.0,right,up,img_2685_kweym3.jpg,right
2686.0,right,nothing,img_2686_kweym3.jpg,right
2687.0,right,nothing,img_2687_kweym3.jpg,right
2688.0,right,nothing,img_2688_kweym3.jpg,right
2689.0,right,up,img_2689_kweym3.jpg,right
2690.0,right,up,img_2690_kweym3.jpg,right
2691.0,right,up,img_2691_kweym3.jpg,right
2692.0,right,up,img_2692_kweym3.jpg,right
2693.0,right,up,img_2693_kweym3.jpg,right
2694.0,right,up,img_2694_kweym3.jpg,right
2695.0,right,up,img_2695_kweym3.jpg,right
2696.0,right,up,img_2696_kweym3.jpg,right
2697.0,right,up,img_2697_kweym3.jpg,right
2698.0,right,up,img_2698_kweym3.jpg,right
2699.0,right,up,img_2699_kweym3.jpg,right
2700.0,right,up,img_2700_kweym3.jpg,right
2701.0,right,up,img_2701_kweym3.jpg,right
2702.0,right,up,img_2702_kweym3.jpg,right
2703.0,right,up,img_2703_kweym3.jpg,right
2704.0,right,up,img_2704_kweym3.jpg,right
2705.0,right,up,img_2705_kweym3.jpg,right
2706.0,right,up,img_2706_kweym3.jpg,right
2707.0,right,up,img_2707_kweym3.jpg,right
2708.0,right,up,img_2708_kweym3.jpg,right
2709.0,right,nothing,img_2709_kweym3.jpg,right
2710.0,right,nothing,img_2710_kweym3.jpg,right
2711.0,right,up,img_2711_kweym3.jpg,right
2712.0,right,up,img_2712_kweym3.jpg,right
2713.0,right,up,img_2713_kweym3.jpg,right
2714.0,right,up,img_2714_kweym3.jpg,right
2715.0,right,up,img_2715_kweym3.jpg,right
2716.0,right,up,img_2716_kweym3.jpg,right
2717.0,right,up,img_2717_kweym3.jpg,right
2718.0,right,up,img_2718_kweym3.jpg,right
2719.0,right,up,img_2719_kweym3.jpg,right
2720.0,right,up,img_2720_kweym3.jpg,right
2721.0,right,up,img_2721_kweym3.jpg,right
2722.0,right,up,img_2722_kweym3.jpg,right
2723.0,right,up,img_2723_kweym3.jpg,right
2724.0,right,up,img_2724_kweym3.jpg,right
2725.0,right,up,img_2725_kweym3.jpg,right
2726.0,right,up,img_2726_kweym3.jpg,right
2727.0,right,up,img_2727_kweym3.jpg,right
2728.0,right,up,img_2728_kweym3.jpg,right
2729.0,right,up,img_2729_kweym3.jpg,right
2730.0,right,up,img_2730_kweym3.jpg,right
2731.0,nothing,up,img_2731_kweym3.jpg,nothing
2732.0,nothing,up,img_2732_kweym3.jpg,nothing
2733.0,nothing,up,img_2733_kweym3.jpg,nothing
2734.0,nothing,up,img_2734_kweym3.jpg,nothing
2735.0,nothing,up,img_2735_kweym3.jpg,nothing
2740.0,nothing,up,img_2740_kweym3.jpg,nothing
2741.0,nothing,up,img_2741_kweym3.jpg,nothing
2742.0,nothing,up,img_2742_kweym3.jpg,nothing
2743.0,nothing,up,img_2743_kweym3.jpg,nothing
2744.0,nothing,up,img_2744_kweym3.jpg,nothing
2745.0,nothing,up,img_2745_kweym3.jpg,nothing
2746.0,nothing,up,img_2746_kweym3.jpg,nothing
2747.0,nothing,up,img_2747_kweym3.jpg,nothing
2748.0,nothing,up,img_2748_kweym3.jpg,nothing
2749.0,nothing,up,img_2749_kweym3.jpg,nothing
2750.0,nothing,up,img_2750_kweym3.jpg,nothing
2751.0,nothing,up,img_2751_kweym3.jpg,nothing
2752.0,nothing,up,img_2752_kweym3.jpg,nothing
2753.0,nothing,up,img_2753_kweym3.jpg,nothing
2754.0,nothing,up,img_2754_kweym3.jpg,nothing
2755.0,nothing,up,img_2755_kweym3.jpg,nothing
2756.0,nothing,up,img_2756_kweym3.jpg,nothing
2757.0,nothing,up,img_2757_kweym3.jpg,nothing
2758.0,nothing,up,img_2758_kweym3.jpg,nothing
2759.0,nothing,up,img_2759_kweym3.jpg,nothing
2760.0,nothing,up,img_2760_kweym3.jpg,nothing
2761.0,nothing,up,img_2761_kweym3.jpg,nothing
2762.0,nothing,up,img_2762_kweym3.jpg,nothing
2763.0,nothing,up,img_2763_kweym3.jpg,nothing
2764.0,nothing,up,img_2764_kweym3.jpg,nothing
2765.0,nothing,up,img_2765_kweym3.jpg,nothing
2766.0,nothing,up,img_2766_kweym3.jpg,nothing
2767.0,nothing,up,img_2767_kweym3.jpg,nothing
2768.0,nothing,up,img_2768_kweym3.jpg,nothing
2769.0,nothing,up,img_2769_kweym3.jpg,nothing
2770.0,nothing,up,img_2770_kweym3.jpg,nothing
2771.0,nothing,up,img_2771_kweym3.jpg,nothing
2772.0,nothing,up,img_2772_kweym3.jpg,nothing
2773.0,nothing,up,img_2773_kweym3.jpg,nothing
2774.0,nothing,up,img_2774_kweym3.jpg,nothing
2775.0,nothing,up,img_2775_kweym3.jpg,nothing
2776.0,nothing,up,img_2776_kweym3.jpg,nothing
2777.0,right,up,img_2777_kweym3.jpg,right
2778.0,right,up,img_2778_kweym3.jpg,right
2779.0,right,up,img_2779_kweym3.jpg,right
2780.0,right,up,img_2780_kweym3.jpg,right
2781.0,right,up,img_2781_kweym3.jpg,right
2782.0,right,up,img_2782_kweym3.jpg,right
2783.0,right,up,img_2783_kweym3.jpg,right
2784.0,right,up,img_2784_kweym3.jpg,right
2785.0,right,up,img_2785_kweym3.jpg,right
2786.0,right,up,img_2786_kweym3.jpg,right
2787.0,right,up,img_2787_kweym3.jpg,right
2788.0,right,up,img_2788_kweym3.jpg,right
2789.0,right,up,img_2789_kweym3.jpg,right
2790.0,right,up,img_2790_kweym3.jpg,right
2791.0,right,up,img_2791_kweym3.jpg,right
2792.0,right,up,img_2792_kweym3.jpg,right
2793.0,right,up,img_2793_kweym3.jpg,right
2794.0,right,up,img_2794_kweym3.jpg,right
2795.0,right,up,img_2795_kweym3.jpg,right
2796.0,right,up,img_2796_kweym3.jpg,right
